geoid,medrent90,medrent00,medrent16,medhval90,medhval00,medhval16,percol90,percol00,percol16,pernwh90,pernwh00,pernwh16,perli90,perli00,perli16,per_rent_90,per_rent_00,per_rent16,pop00,pop16,asian_16_low,carcommuters_00,pre50_16,hhwch16,empd15,density16,aland,li16,afford90,belowmedcol90,abovemednwh,abovemedli,abovemedrent,vulnrisk90,vuln90,afford00,belowmedcol00,abovemednwh00,abovemedli00,abovemedrent00,vulnrisk00,vuln00,afford16,belowmedcol16,abovemednwh16,abovemedli16,abovemedrent16,vulnrisk16,vuln16,hotmarket90(127%-169%),hotmarket00(110%-207%),percol16,edudiff0016,abm_dif_0016,edudiff9000,abm_dif_9000,hinc90_NYU,hinc00_NYU,hinc16_NYU,hinc90,hinc00,hinc16,pct_ch_hinc90_00,pct_ch_hinc00_16,abm_inc_90_00,abm_inc_00_16,li16,gent90_00,gent00_16,ch_all_li_count90_00,ch_all_li_count00_16,liloss9016,per_limove16,per_limove09,exclusion,popgrowth0016,Incch0016,li_hh_16
9001022300,520,923,1852,258100,248500,381500,0.181372549,0.112359551,0.289404452,0.702491633,0.701199338,0.741946518,0.16107365,0.197677087,0.492837817,0.61400463,0.540623091,0.599096835,4836,5836,0.019019877,0.581200558,0.163181818,0.327646764,8652,0.00214177,2724849,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.121029971,0.008670421,0,-0.069012998,0,37614,47908,68787,68833.62045,69466.6,68787,0.009195791,-0.009783119,0,1,0,0,0,14.02282715,86.73760986,0,0.712084711,0.735367596,1,1,0.990216881,982.22577
9001030100,1001.000027,1724,2223,491151.5698,1000000.023,2000000,0.684209288,0.73308617,0.806483328,0.041831554,0.05679512,0.070314713,0.16264972,0.1363592,0.104128815,0.116166023,0.06066351,0.058195926,3447.531738,3527,0,0,0.30659536,0,124.5087087,0.000319913,11024881,0,0,0,0,1,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.80648333,0.07339716,1,0.048876882,1,#N/A,#N/A,#N/A,207090.7434,290000.0094,250000,0.400352359,-0.137931064,1,0,0,0,0,-32.77746582,-36.3575592,1,0.422715664,0.311886132,0,1,0.862068938,107.35681
9001030200,1001,1063,2719,497600,748500,1205400,0.656542056,0.446330275,0.87371707,0.053474224,0.055950266,0.079712011,0.086986958,0.059686344,0.183908045,0.188592456,0.138586957,0.183908045,3378,3889,0.054512728,0.58697318,0.366931919,0.549955791,2091,0.000849228,4579453,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,0,1,0.87371707,0.427386795,1,-0.210211781,0,97845,156869,220139,179056.3524,227460.05,220139,0.270326614,-0.032186091,1,1,0,0,1,7.661697388,25.82240295,0,0.619535029,0.469159633,0,1,0.967813908,208
9001030300,1001,2001,2492,500001,1000001,1850000,0.708165507,0.406145872,0.876543224,0.042333505,0.037466108,0.044078469,0.07173377,0.059263724,0.115494579,0.121299639,0.100651702,0.089381211,4057,4129,0.025672076,0.688858696,0.386026817,0.457601222,1179,0.000499857,8260367,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,1,0.87654322,0.470397348,1,-0.302019635,0,121735,200001,250001,222775.0555,290000,250000,0.301761538,-0.137931034,1,0,0,0,0,-6.308364868,-19.02096558,1,0.181979656,0.402797461,1,1,0.862068966,151.1824
9001030400,1001,1411,2945,334600,491400,907700,0.455830389,0.363436123,0.641919732,0.027069562,0.080483491,0.172293365,0.155736526,0.119062233,0.211772785,0.157399487,0.179527559,0.278184474,3392,4295,0.111990687,0.685614035,0.366711773,0.489751098,3428,0.001206945,3558570,0,0,0,0,0,0,FALSE,0,1,0,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,1,0.64191973,0.278483607,1,-0.092394265,0,65623,103023,147813,120090.0888,149383.35,147813,0.243927389,-0.010512216,1,1,0,0,1,30.99151611,-46.32626343,0,0.427467048,0.346271515,0,1,0.989487784,289.28162
9001030500,1001,966,2500,369400,540400,1006000,0.518189885,0.413885578,0.793011546,0.056063618,0.061737662,0.151435107,0.098949763,0.098459832,0.217051119,0.142209632,0.116722783,0.112296462,5329,5679,0.061102307,0.691690274,0.414634146,0.583380124,1051,0.001061254,5351217,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,0,1,0.79301155,0.379125972,1,-0.104304307,0,76877,126286,176806,140911.5717,183114.7,176806,0.299500793,-0.034452178,1,1,0,0,1,-54.35144043,55.83029175,0,0.295474321,0.452851445,1,1,0.965547823,386.56805
9001035100,1001,1405,1856,374600,554000,940400,0.52792499,0.337287465,0.702637017,0.060468632,0.079754601,0.17235142,0.192474007,0.128136456,0.345982134,0.381959126,0.32612369,0.420397997,6846,7740,0.045607235,0.744015957,0.209814869,0.370335821,4700,0.001178516,6567580,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.70263702,0.365349555,1,-0.190637524,0,56691,84568,105700,103744.5337,122623.6,105700,0.181976497,-0.138012588,1,0,0,0,0,-149.7854004,294.4984741,0,0.392255217,0.188103482,0,1,0.861987415,1112.6786
9001035200,1000.999991,1153,2457,500000.9955,1000000,2000000,0.726429701,0.79520386,0.898105502,0.008324662,0.045267489,0.062964156,0.098651245,0.14022538,0.083674647,0.078189299,0.061787073,0.123689726,3402,3097,0,0,0.18664227,0,41.3785409,0.000177981,17400728,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.8981055,0.10290164,1,0.068774159,1,#N/A,#N/A,#N/A,250442.8177,290000,250000,0.157948956,-0.137931034,1,0,0,0,0,48.86585999,-67.69149017,0,0.266947597,0.271924496,1,0,0.862068966,79.825615
9001035300,1001.000039,1375.35777,2679,499910.6532,817658.4147,1547300,0.630828362,0.76365358,0.809913993,0.034032102,0.04191868,0.121872678,0.12665012,0.092047818,0.133744419,0.08217097,0.051859573,0.057507988,3992.155929,4037,0,0,0.15031646,0,187.4658499,0.000300266,13444758,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.80991399,0.04626041,0,0.132825218,1,#N/A,#N/A,#N/A,206337.7399,262337.9562,250000,0.27140075,-0.047030769,1,1,0,0,0,-37.43103027,56.07896423,0,0.239407271,0.457852479,1,1,0.95296923,167.44801
9001035400,986.9999901,671,2375,500000.995,918800,1533100,0.711760938,0.78200692,0.802917421,0.045119122,0.043402102,0.074990697,0.1036988,0.1350825,0.139729336,0.064918034,0.050125312,0.055137843,5138,5374,0,0,0.20783848,0,96.78090439,0.000267749,20071015,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.80291742,0.0209105,0,0.070245982,1,#N/A,#N/A,#N/A,237374.7876,290000,250000,0.22169672,-0.137931034,1,0,0,0,0,58.5916748,7.416366577,0,0.290349871,0.374065548,1,1,0.862068966,223.00803
9001042500,1001,1708,2813,285000,312100,504400,0.404056795,0.264005859,0.523223102,0.065288035,0.088521927,0.2398808,0.122049593,0.126699557,0.292369694,0.058436214,0.051532033,0.086411148,3694,4027,0.017382667,0.849789916,0.14951989,0.319860627,256,0.00064401,6253006,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.5232231,0.259217241,1,-0.140050937,0,58828,84550,122917,107655.2414,122597.5,122917,0.138797313,0.002606089,1,1,0,0,1,98.21807861,58.61141968,0,0.459705889,0.446721047,0,1,1.002606089,419.55051
9001042600,813,860,2014,258600,260700,469100,0.332852506,0.207017544,0.504560232,0.113482561,0.165645738,0.2693308,0.111298157,0.1619475,0.311792851,0.190082645,0.170019468,0.325433523,3918,4229,0.027429652,0.844401357,0.076422764,0.301156069,1350,0.001437932,2941030,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.50456023,0.297542686,1,-0.125834963,0,60755,71373,98241,111181.6503,103490.8496,98241,-0.069173291,-0.050727669,0,0,0,0,0,130.3227539,34.95019531,0,0.431698084,0.50543046,1,1,0.94927233,539.40161
9001042700,958,1221,1978,239700,233900,346300,0.396499495,0.293960131,0.527936757,0.126046025,0.179534884,0.276551426,0.185523188,0.144108218,0.351210624,0.248373743,0.236649215,0.29150942,4300,4802,0.113494377,0.885580604,0.050248981,0.252358491,12353,0.001158282,4145797,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.52793676,0.233976629,1,-0.102539364,0,54330,70532,95179,99518.12611,102271.4,95179,0.027666055,-0.069348812,0,0,0,0,0,35.48266602,183.1488647,0,0.550507009,0.685311914,1,1,0.930651189,744.56653
9001042800,718,754,1198,220600,237900,435100,0.327073552,0.243917092,0.384768963,0.098162259,0.187736059,0.285259605,0.15198887,0.158402773,0.314138055,0.201545779,0.191024166,0.168997675,4501,5027,0.050726079,0.859745763,0.35243553,0.354312354,729,0.002059841,2440480,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.38476896,0.140851868,1,-0.08315646,0,55000,71250,106429,100650.0029,103312.5005,106429,0.026453031,0.030165754,0,1,0,0,0,48.00097656,-49.79241943,0,0.385060668,0.526113093,1,1,1.030165754,539.06091
9001042900,1001,1363,1861,333200,378200,602400,0.465192465,0.291841884,0.645188272,0.032934132,0.094244149,0.099750623,0.075170161,0.102293196,0.287035823,0.108527132,0.06466877,0.111658454,1581,1604,0.015586035,0.909210526,0.225705329,0.279146141,82,0.000411079,3901922,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.64518827,0.353346386,1,-0.173350581,0,61189,90847,137656,111483.4569,131728.15,137656,0.181593701,0.045000631,1,1,0,0,1,47.70690155,6.058868408,0,0.590500355,0.084823184,0,1,1.045000632,174.80481
9001043000,845,968,1526,243600,280100,472300,0.336660617,0.239588208,0.523504257,0.093669251,0.145033113,0.284802049,0.15890229,0.141812737,0.281219512,0.218693285,0.197413793,0.155462191,3020,3132,0.035759898,0.839116719,0.363041701,0.322689076,383,0.001034192,3028451,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.52350426,0.283916052,1,-0.097072409,0,54621,78050,123409,99956.42888,113172.5,123409,0.132218316,0.090450421,1,1,0,0,0,8.825653076,-37.68618774,0,0.38998583,0.471778631,1,1,1.090450419,334.65121
9001043100,1001,1314,2099,300200,341400,502800,0.419478261,0.267942584,0.446392655,0.142268041,0.180532247,0.293216169,0.13949071,0.105631943,0.264358342,0.147440273,0.153560372,0.148898155,4171,4894,0.082958725,0.787990762,0.12115942,0.396664681,5241,0.000735638,6652729,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.44639266,0.178450076,1,-0.151535677,0,69061,93984,125536,126380.9298,136275.562,125536,0.078292131,-0.078807689,1,0,0,0,0,77.03253174,51.78121948,0,0.695809126,0.502144027,0,1,0.921192312,443.85767
9001043200,652,740,1125,239900,221800,407000,0.228202368,0.171428571,0.434529156,0.352984525,0.451793353,0.538869798,0.130797424,0.24129974,0.49161163,0.413043478,0.408304498,0.400351197,3039,3203,0.130190447,0.803546099,0.148547718,0.36786655,605,0.001156515,2769528,1,0,0,1,0,1,FALSE,0,1,0,1,1,0,FALSE,0,0,0,1,1,0,FALSE,0,0,1,0.43452916,0.263100589,1,-0.056773797,0,49811,51182,73125,91154.12843,74213.89871,73125,-0.185841605,-0.014672437,0,1,0,0,0,219.511322,-22.53405762,0,0.614446521,0.70749867,1,1,0.985327564,559.94562
9001043300,842,1116,1797,206900,199600,358100,0.242982053,0.179124886,0.328721166,0.128979324,0.278704612,0.559776187,0.203807776,0.203040125,0.442910075,0.191287879,0.201605709,0.333044231,3057,3396,0.037691402,0.812121212,0.36371308,0.361665221,45,0.002759446,1230682,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,1,1,1,0,1,0,1,1,0.108910776,-0.07021411,0,-0.063857166,0,51958,60227,75125,95083.14355,87329.15,75125,-0.081549615,-0.139748871,0,0,0,0,0,30.32794189,83.56762695,0,0.772126079,0.769908845,0,1,0.86025113,510.67532
9001043400,759,847,1372,178800,190000,345400,0.231063504,0.152638611,0.348469883,0.251160251,0.516078953,0.594465673,0.217364557,0.20700954,0.552886426,0.641908213,0.673119469,0.611490309,4509,4192,0.123091603,0.701510821,0.535789474,0.273606371,2156,0.003085811,1358476,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,0,1,1,1,1,0,0,1,0.11408842,-0.03855019,0,-0.078424894,0,37303,47245,55250,68264.48968,68505.25,55250,0.003526875,-0.193492472,0,0,1,0,0,169.4651489,-12.39984131,0,0.745462477,0.839324236,1,0,0.80650753,971.97437
9001043500,724,1020,1405,242500,242300,401100,0.295555556,0.235974552,0.422063679,0.170427075,0.130453752,0.272296757,0.13583694,0.192387883,0.293317914,0.125866051,0.139658849,0.17373319,2292,2534,0.022099448,0.852081488,0.138832998,0.365046536,918,0.001379286,1837183,0,0,0,1,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.42206368,0.186089128,1,-0.059581004,0,51110,61452,99375,93661.57425,89252.03471,99375,-0.047079492,0.113419995,0,1,0,0,1,66.25012207,-80.82589722,0,0.569517374,0.829905926,1,1,1.113419995,283.63843
9001043600,375,458,1456,224500,257900,412800,0.288319369,0.191996189,0.387938798,0.123268206,0.244094488,0.332993209,0.180204561,0.102038168,0.386622459,0.263500931,0.245098039,0.307955504,2921,2940,0.075170068,0.807078418,0.361264822,0.289991446,4857,0.002028718,1449191,1,1,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.116643077,-0.075353111,0,-0.09632318,0,49219,72841,93542,90070.88701,105619.4231,93542,0.172625542,-0.114348508,1,0,0,0,0,-76.88690186,47.71237183,0,0.704298556,0.903108617,1,1,0.885651495,451.96164
9001043700,639,821,1337,261100,103500,183800,0.188297074,0.117558402,0.306382984,0.556291391,0.609366391,0.606476426,0.162357153,0.235469706,0.68682605,0.820430108,0.847754655,0.857585132,1815,1822,0.006586169,0.597938144,0.276654412,0.188854489,3182,0.001532571,1188852,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,1,1,0.121187566,0.003629164,0,-0.070738672,0,31199,32944,45507,57094.16961,47768.8,45507,-0.163333133,-0.047348898,0,1,1,0,0,128.8630371,13.50836182,0,0.739444375,0.946928859,1,1,0.952651103,665.53442
9001043800,796,945,1464,204200,177900,318800,0.259594568,0.145867693,0.36824131,0.267332382,0.455156649,0.679954469,0.263947084,0.26854178,0.542550683,0.53056922,0.568976898,0.537591457,7437,7902,0.082004556,0.791830322,0.293535416,0.377910845,2693,0.004065536,1943655,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,0,1,1,1,1,1,0,1,0.124935713,-0.02093198,0,-0.113726875,0,40862,44338,60875,74779.18886,64290.1,60875,-0.140267491,-0.053120155,0,0,0,0,0,343.3392334,-103.5072021,0,0.749151886,0.829961181,1,1,0.946879846,1630.9073
9001043900,927,981,1471,231000,247800,473600,0.309196035,0.25539856,0.394019783,0.143886332,0.269313938,0.441899926,0.174780442,0.171378212,0.384037167,0.205651491,0.198216056,0.169382721,5087,5895,0.076335878,0.828307911,0.314531549,0.385185185,971,0.001711806,3443731,1,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.132918942,-0.122479618,0,-0.053797475,0,55877,69709,87083,102254.9086,101078.05,87083,-0.011509066,-0.13845785,0,0,0,0,0,17.65734863,90.13391113,0,0.649398625,0.785345256,1,1,0.861542145,777.67529
9001044000,683,845,1347,198200,181600,329400,0.193002257,0.165193913,0.219730943,0.453173375,0.620433018,0.756323338,0.266200425,0.249078193,0.597259164,0.653460621,0.669759595,0.551351368,5912,6049,0.034055216,0.717335058,0.400337838,0.30990991,404,0.005008093,1207845,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,0,1,0.107449041,-0.057744872,0,-0.027808345,1,34084,41510,55128,62373.71968,60189.5,55128,-0.035018269,-0.084092744,0,0,1,0,0,282.444458,-110.645874,0,0.745721102,0.808176041,1,1,0.91590726,1325.9153
9001044100,629,669,1572,125000,96700,191700,0.133757962,0.145082332,0.43246752,0.71513076,0.761290323,0.69005847,0.205431217,0.224678316,0.479267061,0.785882353,0.810751105,0.751373649,3410,3249,0.03908895,0.530934343,0.311069883,0.215659341,3896,0.003201831,1014732,1,1,1,1,1,1,1,1,1,0,1,1,0,FALSE,0,1,0,1,1,1,1,1,0,1,0.155122655,0.010040323,0,0.01132437,1,29402,32250,75750,53805.65984,46762.5,75750,-0.130899981,0.61988771,0,1,0,0,0,114.4815063,-263.0991821,0,0.636986554,0.727416158,1,0,1.619887731,697.81287
9001044200,768,872,1397,202600,237000,374800,0.238278248,0.148310811,0.40983063,0.295116218,0.382835101,0.576317787,0.226631725,0.193643119,0.509760439,0.57382334,0.610280933,0.62916404,4148,4003,0.046215339,0.751740139,0.579610538,0.235072282,2073,0.002770718,1444752,1,0,0,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,0,1,1,1,1,0,0,1,0.153917977,0.005607166,0,-0.089967437,0,40776,51415,64844,74620.08002,74551.75,64844,-0.000915705,-0.130214915,0,0,0,0,0,106.9078979,-22.355896,0,0.616840243,0.761388302,1,0,0.869785082,811.02887
9001044300,836,1048,1941,244200,316100,476300,0.284565301,0.255985916,0.504483581,0.101511263,0.153624706,0.285355449,0.196425018,0.119881388,0.348715872,0.254662841,0.231165486,0.295554161,3821,3981,0.051996986,0.805780933,0.353818616,0.243581716,976,0.001024999,3883905,0,0,0,0,1,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.127427044,-0.128558871,0,-0.028579385,1,51479,77421,99659,94206.57077,112260.45,99659,0.191641405,-0.112251908,1,0,0,0,0,1.821136475,62.12435913,0,0.70239532,0.724099815,1,1,0.887748089,556.89923
9001044400,659,838,1391,211400,190900,454500,0.149467839,0.164058796,0.229797974,0.708015267,0.732351306,0.792790473,0.178566328,0.162132003,0.627754211,0.491887276,0.498746867,0.603663623,3598,3856,0,0.666272888,0.517638037,0.414654455,708,0.001446241,2666223,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,0,1,1,1,1,1,0,1,1,0.107579371,-0.056479424,0,0.014590957,1,34189,51250,52668,62613.04475,74312.5,52668,0.186853319,-0.291263253,1,0,1,0,0,-31.79736328,140.7131348,0,0.819009066,0.495842338,0,1,0.708736754,753.9328
9001044500,622,689,1047,173500,137900,172600,0.061455847,0.055720213,0.174928501,0.81100141,0.888381995,0.953091681,0.248666653,0.17531538,0.7222718,0.738860104,0.682051282,0.735866547,3288,3752,0,0.487726098,0.307692308,0.384615385,939,0.003424992,1095477,1,0,1,1,1,1,1,0,1,0,1,1,0,FALSE,0,1,1,1,1,1,1,1,0,1,0.128106254,0.072386041,1,-0.005735634,1,28716,36591,50313,57821.60087,58926.52915,50313,0.019109264,-0.146174043,0,0,1,0,0,145.64328,162.0603027,0,0.688488305,0.65022722,0,1,0.853825955,779.3313
9001044600,1001,1266,2895,362400,521000,1039200,0.616438356,0.408510638,0.764584184,0.041617819,0.091783217,0.023539668,0.088871741,0.069883046,0.242269114,0.214285714,0.170360111,0.184,3432,3441,0,0.717319177,0.365554799,0.322181818,752,0.001018774,3377589,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,0,1,0.76458418,0.356073542,1,-0.207927718,0,74735,115087,195337,127143.4731,166876.1536,195337,0.312502712,0.170550704,1,1,0,0,0,-206.7172241,36.3374939,0,0.440460265,0.322096378,0,1,1.17055071,333.12003
9001045101,1001.000012,1239.112442,0,422880.6989,591918.2432,874400,0.290011699,0.74287528,0.81631881,0.018242553,0.043088049,0.123627015,0.080081284,0.11899431,0.093401089,0.038669005,0.027016236,0.038729668,4206.520597,4279,0,0,0.14232209,0,25.53009865,0.000217418,19680995,0,0,0,0,0,0,FALSE,0,1,1,1,0,0,FALSE,0,1,0,0,0,0,FALSE,0,0,0,0.81631881,0.07344353,1,0.452863581,1,#N/A,#N/A,#N/A,189255.109,247279.5067,221719,0.306593567,-0.103366859,1,0,0,0,0,54.02312469,-38.81935883,0,0.363197982,0.34424892,0,1,0.896633138,120.5808
9001045102,919.9678282,1289.987852,1925,421442.0423,564265.6416,857100,0.476317883,0.67163569,0.731355071,0.02817435,0.05309188,0.144050464,0.17530572,0.13327155,0.213091463,0.119866896,0.068938874,0.162588358,5701.104709,5866,0,0,0.1954924,0,419.7646754,0.000218104,26895446,0,0,0,0,1,0,FALSE,0,1,1,1,0,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.73135507,0.05971938,1,0.195317807,1,#N/A,#N/A,#N/A,178178.9543,189922.479,147656,0.065908596,-0.222545952,1,0,0,0,0,-71.84396362,152.3604126,0,0.360300273,0.543351983,1,1,0.777454047,391.87521
9001045200,796,1049,1815,410600,456200,668100,0.558708959,0.320899941,0.728744924,0.027912621,0.070247934,0.11308492,0.111503961,0.148081092,0.327302367,0.293896714,0.305500982,0.312570781,2420,2308,0.040727903,0.737055838,0.152106886,0.379388449,3385,0.000284806,8103752,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.158458406,-0.162441535,0,-0.237809019,0,62179,104949,124135,113787.5731,152176.05,124135,0.33736968,-0.184267163,1,0,0,0,0,154.5031586,-48.29815674,0,0.602179885,0.561359704,0,0,0.815732831,289.008
9001045300,1001,2001,3501,403200,530700,790200,0.696573209,0.440993789,0.846105516,0.023921401,0.074352548,0.112878203,0.068388163,0.09510384,0.09741348,0.087257618,0.009222661,0.044041451,2394,2578,0.074476338,0.804301075,0.129559748,0.554404145,243,0.000368068,7004134,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,1,0.84610552,0.405111731,1,-0.25557942,0,91306,149092,227917,167089.9809,216183.4,227917,0.293814272,0.054276139,1,1,0,0,1,24.28263092,-44.69579315,0,0.396298289,0.325038314,0,1,1.054276138,75.203209
9001045400,1000,1761,2775,364600,513600,726700,0.618221258,0.392557652,0.743347645,0.078136739,0.056985925,0.172663882,0.132347218,0.094036967,0.155212745,0.155737705,0.076237624,0.183745578,2913,3585,0.085634589,0.797364086,0.106508876,0.482332156,4986,0.000466043,7692428,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,1,1,0.74334764,0.350789988,1,-0.225663606,0,83088,153027,189375,152056.5583,221890.1308,189375,0.459260523,-0.14653708,1,0,0,0,0,-21.48712158,10.68814087,0,0.560955346,0.216711673,0,1,0.853462925,175.70082
9001050100,1001,1735,3077,483600,721600,1129100,0.66562986,0.404463587,0.862120092,0.059895115,0.054236373,0.095456742,0.097224642,0.093551021,0.18395263,0.113839286,0.09588015,0.119146004,3706,4138,0.067665539,0.713517149,0.271941489,0.434573003,1546,0.00047555,8701512,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.86212009,0.457656504,1,-0.261166274,0,96521,174203,223500,175805.7104,250595.7955,223500,0.425413281,-0.1081255,1,0,0,0,0,-7.501541138,34.84463501,0,0.37427026,0.744224126,1,1,0.891874501,267.09921
9001050200,1001,1358,1593,354500,466900,834900,0.518640351,0.372187385,0.760791361,0.046004843,0.068287636,0.169003874,0.098715416,0.117888513,0.254852802,0.249335106,0.192786885,0.172685489,3866,4136,0.114119923,0.760175329,0.270870871,0.435981615,3572,0.000847781,4878616,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.144777703,-0.227409682,0,-0.146452966,0,69329,101627,131938,126872.0705,147359.15,131938,0.161478251,-0.104650103,1,0,0,0,0,1.236968994,-31.57302856,0,0.457405359,0.507514834,1,1,0.895349899,388.14081
9001050300,1001,778,2594,437100,640500,1185600,0.653195489,0.338467318,0.759173036,0.033640368,0.063680449,0.177017525,0.064033318,0.097147714,0.19043617,0.101111111,0.082910934,0.115598373,7836,8389,0.058171415,0.680798005,0.137546468,0.44535013,1926,0.000476332,17611667,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,0,0,1,0.75917304,0.420705722,1,-0.314728171,0,88549,132454,181146,162005.5691,192005.2783,181146,0.185177028,-0.056557186,1,0,0,0,0,96.13314819,-49.99798584,0,0.355647206,0.218282596,0,1,0.943442814,513.98724
9001050400,901,1163,1720,498100,607900,1000000,0.5,0.357022944,0.648326695,0.047540306,0.063213345,0.102997042,0.129467237,0.138297919,0.31089747,0.332980973,0.314136126,0.347150266,2278,2369,0.013507809,0.830398517,0.359825328,0.303626943,3210,0.000657798,3601408,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,1,0.64832669,0.291303747,1,-0.142977057,0,80499,101755,119911,147259.5828,147488.5516,119911,0.001554865,-0.186980963,0,0,0,0,0,24.01875305,52.8024292,0,0.578759491,0.864946304,1,1,0.813019036,300.01605
9001050500,1001,1486,1246,407300,634800,1174400,0.596548356,0.334981459,0.740116477,0.065618088,0.077036104,0.104216389,0.126776714,0.130206736,0.262500703,0.198617222,0.166005666,0.168708235,4764,5028,0.027247414,0.695953142,0.337275064,0.379732739,1778,0.000743937,6758636,0,0,0,0,0,0,FALSE,0,1,0,1,1,0,FALSE,0,0,0,0,0,0,FALSE,0,1,0,0.74011648,0.405135021,1,-0.261566897,0,72569,109836,153571,132801.2695,159262.2,153571,0.199252084,-0.035734784,1,1,0,0,0,111.0929565,-5.897857666,0,0.357166559,0.170626268,0,1,0.964265218,471.45126
9001050600,1001,1846,2643,436300,603100,1194800,0.623849189,0.436944938,0.831186116,0.066022544,0.079114883,0.149521872,0.075097302,0.0674175,0.217527703,0.135451505,0.106913183,0.137192711,3299,3451,0.064618951,0.747550867,0.2250342,0.409199048,5022,0.000340098,10147067,0,0,0,0,0,0,FALSE,0,1,1,1,1,0,1,1,0,0,0,0,0,FALSE,0,1,1,0.15582827,-0.281116668,0,-0.186904251,0,94718,129115,191518,173327.7426,187216.75,191518,0.080131471,0.022974707,1,1,0,0,0,30.53076172,49.88699341,0,0.537667871,0.514163435,0,1,1.022974707,274.30243
9001055100,1001,1507,,451600,603800,782400,0.664929491,0.398779811,0.810146868,0.04521057,0.059943583,0.172757477,0.043313084,0.064261039,0.199079722,0.083585706,0.067096082,0.040826872,5672,5719,0.043014513,0.790385448,0.163443831,0.478036176,1102,0.000165113,34636796,0,0,0,0,0,0,FALSE,0,1,1,1,1,1,1,1,1,0,0,0,0,FALSE,0,1,0,0.130867931,-0.267911881,0,-0.26614968,0,104851,138493,195721,191877.329,200814.864,195721,0.046579421,-0.025365971,1,1,0,0,0,54.67828369,107.3828735,0,0.321362495,0.297914999,0,1,0.974634029,385.21927
